169.761	1.48114	0.86125	15.19225	1.71633	0.31953	0.06082	0.56123	0.05843	0.34983	23.00406	15.95249	15.60717	0.37434	0.58443	2.05812	17.75868	0.00242	0.03662	3.64318	0.31778	0.58145	21.97733	16.17489	16.22076
198.764	1.40754	0.79956	15.49709	2.53495	0.28263	0.05815	0.57467	0.08455	0.25821	19.69166	13.58280	13.39607	0.73829	0.55342	2.36467	15.69091	0.00339	0.08882	3.37406	0.53373	0.76759	38.73806	22.90440	23.05002
246.090	0.89473	0.83423	12.59124	1.77155	0.41978	0.07706	0.34782	0.15534	0.21099	15.88831	10.86559	10.58874	0.13774	0.50224	2.94294	15.26087	0.00745	0.22507	10.63220	1.13528	0.72450	31.70214	18.33076	19.12146
338.565	0.66864	0.86595	12.50796	1.62182	0.26376	0.04660	0.30602	0.38362	0.14519	11.66887	7.94029	7.80345	0.22406	0.41511	5.35057	17.89506	0.01007	0.34473	8.93122	2.71398	1.06046	46.62371	18.29891	19.12212
202.912	1.22072	0.87187	14.11077	1.56376	0.39623	0.07355	0.47587	0.05435	0.38061	19.44170	13.43842	13.08804	0.17179	0.57247	2.21715	17.16343	0.00341	0.10081	7.48705	0.40874	0.45351	19.14444	13.61122	13.90524
201.164	1.25881	0.83502	13.56800	2.34207	0.35806	0.07009	0.42160	0.15024	0.27060	19.51275	13.41228	13.10148	0.35394	0.50739	3.19073	14.90921	0.00677	0.28087	6.43487	1.27749	0.90994	38.72766	23.27204	23.70491
202.912	1.37174	0.87637	14.69593	1.67101	0.29450	0.05205	0.61504	0.03841	0.40096	20.15343	13.23090	13.59062	0.31884	0.57121	2.23051	18.74064	0.00125	0.02682	3.76774	0.20419	0.44485	19.64436	13.38520	14.15262
202.912	1.06970	0.86610	13.35149	1.42459	0.49796	0.09505	0.33670	0.07029	0.36026	18.72997	13.64594	12.58545	0.09827	0.57450	2.19559	14.61937	0.00557	0.17481	11.20630	0.61328	0.46217	18.64462	13.83734	13.65776
201.164	1.63618	0.84650	13.35472	2.53303	0.37532	0.06416	0.47420	0.08632	0.30626	20.50838	12.07428	14.77652	0.58524	0.53179	3.64731	14.46951	0.00268	0.10402	3.17964	0.71366	1.04403	40.59258	20.51697	26.75495
201.164	0.88145	0.81371	13.97985	1.97330	0.34081	0.07603	0.36901	0.21416	0.23493	18.51711	14.75019	11.42645	0.23830	0.47743	2.56621	15.51069	0.01086	0.45772	9.69010	1.84132	0.77584	36.86266	26.02701	20.65487
