205.882	1.61193	1.51436	2.73079	1.34820	0.30569	0.03343	0.65909	0.00180	0.02890	0.01360	5.45567	5.30979	0.14253	0.57343	1.57490	15.29667	0.00090	0.00262	3.96049	0.03599	0.05742	0.01984	5.52716	5.53235
238.567	1.59552	1.52047	2.38254	1.23022	0.29213	0.03950	0.65066	0.01772	0.06036	0.01256	4.70371	4.60773	0.30187	0.54443	1.34887	13.46944	0.00149	0.00856	3.88955	0.10040	0.29192	0.01952	8.71830	8.74290
359.372	0.93875	1.28785	3.13160	1.48914	0.31044	0.02295	0.66026	0.00634	0.02561	0.00801	3.07961	3.00033	0.02990	0.57583	2.96186	17.04087	0.00444	0.00915	11.84860	0.13777	0.12554	0.02370	5.15195	5.37386
339.189	0.93144	1.32849	3.12803	1.54250	0.31113	0.02030	0.65872	0.00986	0.02887	0.00810	3.22634	3.17617	0.05396	0.46094	6.53516	18.81010	0.00659	0.01946	11.77020	0.20373	0.25362	0.02996	6.63433	6.93213
342.965	1.26839	1.51403	2.03669	0.97612	0.29345	0.04051	0.66504	0.00100	0.01842	0.01058	3.26243	3.16933	0.04266	0.61113	1.81610	13.24903	0.00116	0.00336	7.94895	0.04653	0.03523	0.01829	3.30408	3.37473
358.268	1.26407	1.49491	2.00020	1.00072	0.29186	0.04176	0.66075	0.00563	0.02568	0.01034	3.11346	3.03663	0.07783	0.55452	2.03621	13.12675	0.00203	0.01060	7.90327	0.08410	0.08053	0.02041	5.76206	5.89937
342.965	1.59140	1.60691	1.52568	0.79711	0.27482	0.05874	0.66526	0.00119	0.01929	0.01102	3.15188	3.29644	0.08840	0.59386	1.51583	12.80442	0.00040	0.00120	3.97816	0.02025	0.03656	0.01469	3.19199	3.43729
342.965	0.94537	1.35771	3.05479	1.33275	0.31208	0.02227	0.66483	0.00082	0.01756	0.01014	3.37298	3.04220	0.01978	0.64972	2.42927	14.15676	0.00193	0.00552	11.91970	0.07281	0.03391	0.02188	3.41617	3.31217
358.268	1.58892	1.59838	1.49294	0.78156	0.27387	0.05963	0.65934	0.00715	0.03206	0.01078	3.06566	3.08056	0.15279	0.54613	1.67223	11.12697	0.00060	0.01048	3.93559	0.05332	0.08627	0.01742	5.11619	5.30020
358.268	0.93923	1.31987	3.03943	1.44971	0.30985	0.02389	0.66215	0.00411	0.01931	0.00990	3.16125	2.99272	0.04035	0.57041	2.69595	16.75137	0.00346	0.01071	11.87100	0.11489	0.07480	0.02340	6.40795	6.49854
