99.255	0.63280	0.83230	16.19280	1.46212	0.11397	0.02225	0.82225	0.04154	5.88914	28.02267	6.86349	6.68625	0.43818	0.56129	1.51785	18.07670	0.00126	0.01505	3.81957	0.16412	2.85810	10.14147	6.95881	6.96258
128.601	0.28664	2.33170	29.72508	21.02208	0.08780	0.01830	0.81501	0.07889	4.32119	18.81790	5.36665	5.26772	0.40706	0.57686	1.80512	11.45005	0.00132	0.01443	3.77993	0.20433	2.30396	7.11020	4.55685	4.56651
134.643	0.43436	0.84248	12.72237	1.47352	0.15342	0.03014	0.74193	0.07451	4.26616	26.56002	4.89502	4.77257	0.32342	0.58735	2.00873	15.53223	0.00498	0.09489	11.21500	0.68514	4.12122	16.10165	8.30523	8.66251
190.361	0.21444	0.87901	11.98500	1.78177	0.10684	0.02083	0.64606	0.22627	2.35853	12.48283	3.47351	3.42320	0.34695	0.46401	4.92847	16.23947	0.00428	0.06854	10.77170	1.15545	3.08541	11.01189	3.53463	3.69088
122.149	0.54223	1.14559	18.44411	7.40292	0.14596	0.02761	0.74836	0.07806	4.67264	19.88850	5.69158	5.53535	0.22810	0.59004	1.69502	16.55826	0.00183	0.02327	6.42113	0.22043	1.80033	5.44559	3.84751	3.92477
151.653	0.13805	6.87907	18.38341	21.19459	0.12890	0.02487	0.76237	0.08385	3.84083	16.43429	4.45506	4.34472	0.01741	0.82791	0.41925	8.78930	0.00146	0.03379	6.42587	0.20556	1.37375	4.33496	2.75555	2.81898
122.149	0.65015	1.32769	22.73065	10.75488	0.07459	0.01665	0.81695	0.09181	3.75803	22.00956	6.01938	5.76640	0.22837	0.57277	1.65170	18.01951	0.00080	0.00590	3.84049	0.15281	1.18350	4.35757	3.04889	3.00675
122.149	1.09376	0.85893	12.51482	1.31522	0.21733	0.03857	0.67978	0.06432	5.58726	17.76733	5.36377	5.30430	0.21297	0.62825	1.53828	14.57296	0.00389	0.05803	11.58240	0.35568	3.03398	7.62166	5.44477	5.76080
151.653	0.28277	2.64451	24.37366	18.01649	0.03775	0.00866	0.90776	0.04583	2.75402	12.44259	4.02454	3.74543	0.01741	0.82791	0.41925	8.78930	0.00046	0.00793	3.91635	0.07526	0.76963	2.10147	1.96817	1.87965
151.653	0.72638	0.86510	11.55775	1.77013	0.22005	0.04109	0.61699	0.12188	4.92763	20.42599	4.88558	4.94402	0.28560	0.54082	1.88608	14.45108	0.00347	0.08549	11.44490	0.46617	2.58200	8.80196	4.33029	4.69763
