85.813	0.71253	1.08935	9.12437	1.12731	0.16306	0.02346	0.78071	0.03277	6.91814	20.03479	3.34881	3.26505	0.25993	0.59578	1.85387	16.61902	0.00104	0.01283	3.84346	0.14267	3.12418	5.80245	3.39870	3.39928
90.396	0.63188	1.53661	13.56199	8.77685	0.14854	0.02191	0.76768	0.06187	6.52622	19.47536	2.86965	2.81414	0.32197	0.58728	3.19600	12.92535	0.00066	0.01060	3.80320	0.18554	2.95212	6.08020	2.36361	2.36465
162.372	0.42799	1.03496	8.03872	1.18161	0.17612	0.02530	0.74635	0.05224	3.89888	11.74774	1.95517	1.90524	0.19978	0.58866	2.00951	13.42212	0.00389	0.07171	11.40530	0.51912	3.64092	8.56460	3.65996	3.81448
170.466	0.26398	1.09419	7.60668	1.25497	0.14631	0.02184	0.70150	0.13035	2.78061	8.80121	1.75475	1.73303	0.25250	0.49656	4.47223	14.23777	0.00310	0.05218	11.07300	0.87176	3.46845	8.80461	1.69269	1.76494
139.193	0.51452	1.27291	12.07463	4.25673	0.14857	0.02104	0.80481	0.02558	3.20018	9.87873	2.29108	2.22917	0.12193	0.63671	1.71520	14.22686	0.00092	0.01166	6.54062	0.11347	1.33685	2.51611	1.55148	1.58701
105.423	0.21681	4.66343	25.33522	22.80965	0.17704	0.02612	0.74267	0.05417	5.07952	16.54034	3.10125	3.03850	0.01980	0.83878	0.44596	8.73757	0.00125	0.01403	6.49561	0.15578	1.72078	3.77404	1.82397	1.85684
139.193	0.78056	1.35870	13.56040	5.42084	0.11513	0.01535	0.84746	0.02207	2.67064	10.61888	2.55238	2.01029	0.10953	0.62683	1.61235	14.69242	0.00020	0.00347	3.94475	0.05158	0.83916	1.66336	1.29517	1.04862
139.193	0.85241	1.07319	8.08074	0.99811	0.18202	0.02673	0.76217	0.02909	3.72972	9.13851	2.02977	2.44803	0.11916	0.65988	1.58128	13.61047	0.00238	0.02802	11.73230	0.23725	2.33223	4.22160	2.06411	2.66377
105.423	0.44302	2.88436	28.53630	18.26401	0.16964	0.02658	0.74936	0.05442	4.88509	21.60711	3.93942	3.31560	0.01980	0.83878	0.44596	8.73757	0.00056	0.00777	3.88616	0.10552	1.31147	3.53739	1.81665	1.53931
105.423	0.63153	1.03924	8.54825	1.37172	0.18444	0.02565	0.73598	0.05393	5.27395	11.47346	2.26309	2.76141	0.17264	0.64555	1.54277	13.37995	0.00263	0.02656	11.71450	0.25630	2.53941	4.24734	1.83859	2.49191
