149.728	1.42515	1.40360	4.96690	1.52559	0.41887	0.01693	0.56300	0.00120	5.65501	0.12600	0.54199	0.52501	0.05376	0.62593	3.32849	14.77722	0.00032	0.00327	3.95273	0.04369	2.75372	0.05294	0.55101	0.54820
171.597	0.81106	1.76585	14.47124	13.65054	0.37944	0.01567	0.60086	0.00402	4.06118	0.10348	0.52772	0.51730	0.04858	0.60406	4.82709	13.96066	0.00026	0.00187	3.95400	0.04387	2.33705	0.04704	0.34910	0.34663
299.270	0.82655	1.28938	5.15006	1.56450	0.40411	0.01687	0.54996	0.02906	2.63807	0.06530	0.14163	0.13771	0.05280	0.63393	3.08928	13.37898	0.00186	0.00766	11.64490	0.34560	3.54445	0.07548	0.26716	0.27628
262.520	0.60453	1.29603	5.11866	1.62875	0.43797	0.01779	0.50556	0.03868	2.51794	0.06570	0.13559	0.13274	0.06556	0.62014	3.41735	12.72148	0.00185	0.00785	11.63230	0.35795	3.97969	0.08336	0.19906	0.20509
280.580	0.95400	1.44289	8.39645	2.97933	0.36525	0.01780	0.61221	0.00474	3.55009	1.42558	1.40618	1.36397	0.06947	0.60414	1.95191	16.52330	0.00079	0.00532	6.58632	0.07423	1.59616	0.96730	0.94628	0.95998
269.402	0.15114	6.37454	29.69101	29.98478	0.37686	0.01736	0.57512	0.03066	3.77470	1.96198	1.83841	1.78886	0.01170	0.82650	0.34725	8.54699	0.00051	0.00590	6.56506	0.09519	1.96711	0.82711	1.02807	1.04034
280.580	1.22428	1.43398	6.90410	2.63162	0.17007	0.00796	0.81661	0.00537	2.96930	1.19995	1.25830	1.62803	0.07404	0.57644	1.93614	17.94020	0.00024	0.00186	3.96358	0.03432	1.16888	0.85784	0.63221	0.84053
280.580	2.16416	1.31017	5.20393	1.56132	0.56044	0.02763	0.40782	0.00411	4.13087	1.65122	1.55406	1.09993	0.06562	0.65420	2.31306	14.88068	0.00189	0.01224	11.83180	0.15406	2.45074	1.18624	1.57441	1.19887
269.402	0.30591	3.06393	30.03900	14.44816	0.18064	0.00854	0.77729	0.03353	4.51799	1.23033	1.19116	2.48841	0.01170	0.82650	0.34725	8.54699	0.00014	0.00212	3.94905	0.04870	1.79874	0.24511	0.45942	1.14746
269.402	1.51700	1.26012	5.40564	1.70931	0.57308	0.02618	0.37295	0.02779	3.03141	2.69363	2.48566	1.08931	0.10436	0.60705	2.67535	15.20066	0.00127	0.01345	11.79710	0.18819	2.30383	1.99110	2.16537	0.82612
