113.989	0.88600	0.95687	11.88395	2.08188	0.22119	0.02347	0.72029	0.03505	2.49609	0.98198	0.93291	0.90714	0.09380	0.61327	1.91042	15.05231	0.00088	0.00401	3.86214	0.13297	1.85398	0.74615	0.94940	0.94735
127.300	0.29386	1.68786	16.97031	13.97630	0.10164	0.01127	0.81629	0.07080	2.01573	0.59651	0.29854	0.29117	0.05602	0.61996	2.34736	11.42002	0.00036	0.00185	3.82118	0.17662	1.43847	0.35954	0.27928	0.27766
295.373	0.40297	0.86830	11.77569	2.15452	0.17337	0.01794	0.79427	0.01443	0.78499	0.49502	0.42282	0.41085	0.05534	0.64484	2.12786	13.71164	0.00279	0.00600	11.77110	0.22005	1.48772	0.64495	0.80818	0.84088
320.586	0.23059	0.89539	11.39583	2.19875	0.14683	0.01526	0.79076	0.04715	0.72125	0.49251	0.29812	0.29280	0.06085	0.59347	3.03496	12.49796	0.00124	0.00611	11.66630	0.32629	1.32540	0.68940	0.37325	0.38722
238.927	0.47361	1.10256	14.88289	4.98575	0.14494	0.01527	0.80441	0.03538	0.99212	0.59524	0.47157	0.45802	0.03799	0.64557	1.44818	13.34275	0.00106	0.00299	6.55735	0.10527	0.66179	0.29162	0.32124	0.32496
266.965	0.33165	2.00819	19.24873	13.91188	0.13294	0.01362	0.80911	0.04433	0.86745	0.48715	0.41299	0.40191	0.01183	0.82240	0.34007	8.59877	0.00051	0.00219	6.58170	0.08227	0.59577	0.21326	0.25970	0.26097
238.927	0.71807	1.23066	15.99956	6.18716	0.11936	0.01286	0.82697	0.04081	1.16967	0.59296	0.54591	0.54459	0.03391	0.63002	1.42667	13.62940	0.00085	0.00166	3.93191	0.06558	0.60012	0.23147	0.27931	0.28515
238.927	0.77054	0.89775	11.74719	1.72676	0.17051	0.01768	0.78185	0.02995	0.81457	0.59753	0.39723	0.37146	0.04233	0.67883	1.21994	12.94646	0.00149	0.00563	11.80820	0.18466	0.78514	0.41192	0.40512	0.40456
266.965	0.66711	1.32772	16.26800	8.00830	0.11097	0.01188	0.82980	0.04735	1.08809	0.47739	0.58667	0.56979	0.01183	0.82240	0.34007	8.59877	0.00022	0.00108	3.94329	0.05541	0.53873	0.14196	0.27846	0.27647
266.965	0.47316	0.89465	11.31867	1.96207	0.15491	0.01535	0.78843	0.04132	0.64682	0.49692	0.23930	0.23403	0.04078	0.69207	1.41588	11.89503	0.00109	0.00440	11.85850	0.13597	0.70986	0.35586	0.22219	0.22995
