101.530	1.02515	1.29941	6.82134	0.95914	0.27995	0.02572	0.66757	0.02676	15.93971	0.14985	0.41216	0.39979	0.07516	0.66587	2.93086	14.53723	0.00067	0.00464	3.87151	0.12318	6.52005	0.04669	0.41989	0.41842
106.890	0.65730	1.74628	16.14993	12.90013	0.26531	0.02503	0.65881	0.05085	13.35192	0.12767	0.31357	0.30419	0.09645	0.58988	4.51127	14.37886	0.00025	0.00335	3.83101	0.16539	6.17772	0.04939	0.31815	0.31630
165.227	0.71223	1.17507	6.94073	1.02632	0.32886	0.03236	0.62153	0.01724	9.07667	0.10810	0.19956	0.19353	0.07816	0.67977	2.53406	13.14916	0.00250	0.01511	11.71540	0.26697	8.12667	0.08518	0.40518	0.42029
275.462	0.29459	1.18412	7.10069	1.11439	0.17862	0.01863	0.56883	0.23392	4.45148	0.06635	0.20914	0.20559	0.07574	0.61244	3.34425	12.66931	0.00199	0.00975	11.10210	0.88619	5.20587	0.06419	0.24807	0.25658
121.810	0.68519	1.65135	14.57471	5.08729	0.28395	0.02697	0.66632	0.02276	12.02536	0.12124	0.14046	0.13632	0.04592	0.71360	1.73854	11.81371	0.00097	0.00395	6.56049	0.10124	3.72916	0.03874	0.09826	0.10016
164.140	0.46865	2.48674	17.95982	13.18892	0.25323	0.02426	0.66548	0.05702	9.34418	0.10965	0.41071	0.39930	0.01396	0.83262	0.42013	8.55152	0.00100	0.00420	6.53774	0.12373	2.78943	0.03049	0.28035	0.28575
121.810	1.75771	1.54996	12.10264	3.89634	0.35885	0.03389	0.57579	0.03147	18.32018	0.15958	0.27315	0.00681	0.04121	0.72995	2.16021	12.42715	0.00026	0.00224	3.91122	0.08628	4.01329	0.03286	0.14144	0.00502
121.810	0.95140	1.18916	7.32482	0.80847	0.20905	0.02006	0.75685	0.01404	5.73047	0.08291	0.00778	0.26583	0.05921	0.69314	1.33503	12.24691	0.00238	0.00737	11.85900	0.13118	3.16092	0.05048	0.01190	0.29044
164.140	0.94381	1.64255	10.57081	4.34747	0.15665	0.01524	0.80908	0.01903	8.80834	0.10698	0.81314	0.30078	0.01396	0.83262	0.42013	8.55152	0.00051	0.00186	3.95344	0.04419	1.74990	0.02052	0.41405	0.15791
164.140	1.03289	1.17452	7.04998	1.17318	0.34982	0.03328	0.52189	0.09501	9.88007	0.11233	0.00828	0.49782	0.06978	0.68846	2.22626	12.94694	0.00199	0.00888	11.70630	0.28280	4.86850	0.05042	0.01295	0.54143
