96.070	0.47860	0.85100	17.71817	3.77078	0.10019	0.01418	0.86507	0.02056	2.83220	7.55463	3.98582	3.87576	0.26738	0.56694	1.54782	17.37141	0.00072	0.00797	3.88743	0.10389	1.73040	3.90011	4.04262	4.04167
119.748	0.40300	1.15705	16.51043	9.76712	0.06876	0.00866	0.90539	0.01719	2.56618	5.98183	1.50180	1.47046	0.14761	0.58876	2.75644	11.99094	0.00087	0.00438	3.92444	0.07031	0.93828	1.59492	1.21553	1.21447
175.916	0.23676	0.79194	15.70885	4.02810	0.09210	0.01241	0.88560	0.00989	0.99760	2.91238	1.69698	1.64350	0.13439	0.62995	1.93913	14.31589	0.00299	0.01937	11.74590	0.23179	1.73689	4.26965	3.43317	3.58635
179.733	0.15527	0.84861	14.33015	4.30946	0.09089	0.01241	0.87584	0.02085	0.97273	2.78248	1.87581	1.84222	0.17983	0.52462	4.02774	14.62373	0.00415	0.02570	11.66340	0.30679	1.73824	4.28145	2.20877	2.30645
96.970	0.21045	2.15435	25.41658	13.61869	0.10055	0.01419	0.85148	0.03378	2.15489	6.22801	3.30584	3.20672	0.11766	0.61371	1.02468	15.50507	0.00136	0.00867	6.52234	0.13429	1.12046	2.56671	2.23219	2.26729
129.115	0.00750	89.07401	24.94856	19.17489	0.06773	0.01022	0.86272	0.05933	1.91617	5.73972	2.57940	2.51682	0.01685	0.83269	0.44765	8.68280	0.00099	0.00639	6.52236	0.13693	0.84930	1.85248	1.49491	1.51414
96.970	0.41709	2.66605	26.17076	15.46150	0.17085	0.02058	0.75863	0.04994	3.68912	7.26834	3.05721	4.03345	0.13107	0.59306	1.08982	16.63361	0.00067	0.00543	3.87816	0.11574	1.42293	2.17361	1.54983	2.10465
96.970	0.23351	0.69505	22.15646	1.24671	0.03024	0.00780	0.94433	0.01762	0.62066	5.18767	3.55447	2.37998	0.12574	0.66567	1.12891	14.24260	0.00275	0.01515	11.81070	0.17139	0.51552	3.35289	3.59693	2.59256
129.115	0.02274	47.63479	27.57336	18.93550	0.13126	0.01801	0.80146	0.04926	2.24720	7.20504	3.62284	3.66199	0.01685	0.83269	0.44765	8.68280	0.00059	0.00506	3.90135	0.09300	0.82120	2.04650	1.46299	1.52511
129.115	0.05525	0.97845	17.12042	3.81747	0.00420	0.00243	0.92397	0.06940	1.58513	4.27439	1.53596	1.37165	0.09944	0.67027	1.08709	13.41284	0.00178	0.00906	11.76440	0.22480	0.90552	1.46446	1.55874	1.49221
